datetime,mean_value,split,train_end,val_end,test_end,num_variables
1995-10-19,0.59532025,train,4552,6071,7588,8
1995-10-20,0.6011403750000001,train,4552,6071,7588,8
1995-10-21,0.59984675,train,4552,6071,7588,8
1995-10-22,0.6011331249999999,train,4552,6071,7588,8
1995-10-23,0.602493875,train,4552,6071,7588,8
1995-10-24,0.603503125,train,4552,6071,7588,8
1995-10-25,0.602747625,train,4552,6071,7588,8
1995-10-26,0.609870875,train,4552,6071,7588,8
1995-10-27,0.607549625,train,4552,6071,7588,8
1995-10-28,0.6091221250000001,train,4552,6071,7588,8
1995-10-29,0.60816575,train,4552,6071,7588,8
1995-10-30,0.6090638749999999,train,4552,6071,7588,8
1995-10-31,0.6070614999999999,train,4552,6071,7588,8
1995-11-01,0.6065106250000001,train,4552,6071,7588,8
1995-11-02,0.60543225,train,4552,6071,7588,8
1995-11-03,0.6031425,train,4552,6071,7588,8
1995-11-04,0.6081881250000001,train,4552,6071,7588,8
1995-11-05,0.61183825,train,4552,6071,7588,8
1995-11-06,0.6104187500000001,train,4552,6071,7588,8
1995-11-07,0.614715125,train,4552,6071,7588,8
1995-11-08,0.61155125,train,4552,6071,7588,8
1995-11-09,0.613536125,train,4552,6071,7588,8
1995-11-10,0.612584875,train,4552,6071,7588,8
1995-11-11,0.611172375,train,4552,6071,7588,8
1995-11-12,0.6097055000000001,train,4552,6071,7588,8
1995-11-13,0.6215935,train,4552,6071,7588,8
1995-11-14,0.627215875,train,4552,6071,7588,8
1995-11-15,0.622409375,train,4552,6071,7588,8
1995-11-16,0.6263016250000001,train,4552,6071,7588,8
1995-11-17,0.6275323750000001,train,4552,6071,7588,8
1995-11-18,0.62700925,train,4552,6071,7588,8
1995-11-19,0.6283756250000001,train,4552,6071,7588,8
1995-11-20,0.626933375,train,4552,6071,7588,8
1995-11-21,0.6246867500000001,train,4552,6071,7588,8
1995-11-22,0.6233877499999999,train,4552,6071,7588,8
1995-11-23,0.623117125,train,4552,6071,7588,8
1995-11-24,0.6217801249999999,train,4552,6071,7588,8
1995-11-25,0.6195078749999999,train,4552,6071,7588,8
1995-11-26,0.617606625,train,4552,6071,7588,8
1995-11-27,0.61815725,train,4552,6071,7588,8
1995-11-28,0.61990325,train,4552,6071,7588,8
1995-11-29,0.6197674999999999,train,4552,6071,7588,8
1995-11-30,0.61991025,train,4552,6071,7588,8
1995-12-01,0.6191811250000001,train,4552,6071,7588,8
1995-12-02,0.6191306249999999,train,4552,6071,7588,8
1995-12-03,0.6219285,train,4552,6071,7588,8
1995-12-04,0.6188597499999999,train,4552,6071,7588,8
1995-12-05,0.615908125,train,4552,6071,7588,8
1995-12-06,0.61326875,train,4552,6071,7588,8
1995-12-07,0.614145125,train,4552,6071,7588,8
1995-12-08,0.6171311249999999,train,4552,6071,7588,8
1995-12-09,0.62074175,train,4552,6071,7588,8
1995-12-10,0.6201295,train,4552,6071,7588,8
1995-12-11,0.6211125,train,4552,6071,7588,8
1995-12-12,0.6204347499999999,train,4552,6071,7588,8
1995-12-13,0.61797,train,4552,6071,7588,8
1995-12-14,0.61561225,train,4552,6071,7588,8
1995-12-15,0.61614025,train,4552,6071,7588,8
1995-12-16,0.6162150000000001,train,4552,6071,7588,8
1995-12-17,0.61339475,train,4552,6071,7588,8
1995-12-18,0.6138796249999999,train,4552,6071,7588,8
1995-12-19,0.6154433749999999,train,4552,6071,7588,8
1995-12-20,0.617239875,train,4552,6071,7588,8
1995-12-21,0.616577375,train,4552,6071,7588,8
1995-12-22,0.6141625000000001,train,4552,6071,7588,8
1995-12-23,0.613040875,train,4552,6071,7588,8
1995-12-24,0.6125505,train,4552,6071,7588,8
1995-12-25,0.6135895,train,4552,6071,7588,8
1995-12-26,0.61745875,train,4552,6071,7588,8
1995-12-27,0.620352625,train,4552,6071,7588,8
1995-12-28,0.6208091250000001,train,4552,6071,7588,8
1995-12-29,0.620046875,train,4552,6071,7588,8
1995-12-30,0.618424375,train,4552,6071,7588,8
1995-12-31,0.6185991249999999,train,4552,6071,7588,8
1996-01-01,0.618540125,train,4552,6071,7588,8
1996-01-02,0.6164000000000001,train,4552,6071,7588,8
1996-01-03,0.6151538749999999,train,4552,6071,7588,8
1996-01-04,0.61552125,train,4552,6071,7588,8
1996-01-05,0.6138725,train,4552,6071,7588,8
1996-01-06,0.6134267500000001,train,4552,6071,7588,8
1996-01-07,0.6163056250000001,train,4552,6071,7588,8
1996-01-08,0.6135355,train,4552,6071,7588,8
1996-01-09,0.6144875,train,4552,6071,7588,8
1996-01-10,0.6163690000000001,train,4552,6071,7588,8
1996-01-11,0.616736875,train,4552,6071,7588,8
1996-01-12,0.616167125,train,4552,6071,7588,8
1996-01-13,0.616899125,train,4552,6071,7588,8
1996-01-14,0.61482125,train,4552,6071,7588,8
1996-01-15,0.61660025,train,4552,6071,7588,8
1996-01-16,0.61613,train,4552,6071,7588,8
1996-01-17,0.6167965000000001,train,4552,6071,7588,8
1996-01-18,0.6172092499999999,train,4552,6071,7588,8
1996-01-19,0.6163295000000001,train,4552,6071,7588,8
1996-01-20,0.6158333749999999,train,4552,6071,7588,8
1996-01-21,0.61675325,train,4552,6071,7588,8
1996-01-22,0.6162498750000001,train,4552,6071,7588,8
1996-01-23,0.61808175,train,4552,6071,7588,8
1996-01-24,0.6166031249999999,train,4552,6071,7588,8
1996-01-25,0.6162107499999999,train,4552,6071,7588,8
1996-01-26,0.6161095,train,4552,6071,7588,8
1996-01-27,0.613167625,train,4552,6071,7588,8
1996-01-28,0.6113755,train,4552,6071,7588,8
1996-01-29,0.6132378750000002,train,4552,6071,7588,8
1996-01-30,0.6131176250000001,train,4552,6071,7588,8
1996-01-31,0.615208625,train,4552,6071,7588,8
1996-02-01,0.6151013750000001,train,4552,6071,7588,8
1996-02-02,0.61741275,train,4552,6071,7588,8
1996-02-03,0.617497125,train,4552,6071,7588,8
1996-02-04,0.6186662500000001,train,4552,6071,7588,8
1996-02-05,0.6166476249999999,train,4552,6071,7588,8
1996-02-06,0.6157996249999999,train,4552,6071,7588,8
1996-02-07,0.61567125,train,4552,6071,7588,8
1996-02-08,0.61549025,train,4552,6071,7588,8
1996-02-09,0.61426375,train,4552,6071,7588,8
1996-02-10,0.61174925,train,4552,6071,7588,8
1996-02-11,0.611638,train,4552,6071,7588,8
1996-02-12,0.6123995,train,4552,6071,7588,8
1996-02-13,0.61035975,train,4552,6071,7588,8
1996-02-14,0.6098387500000001,train,4552,6071,7588,8
1996-02-15,0.607161875,train,4552,6071,7588,8
1996-02-16,0.6033055,train,4552,6071,7588,8
1996-02-17,0.603693625,train,4552,6071,7588,8
1996-02-18,0.6015788750000001,train,4552,6071,7588,8
1996-02-19,0.599942375,train,4552,6071,7588,8
1996-02-20,0.601480625,train,4552,6071,7588,8
1996-02-21,0.6016589999999999,train,4552,6071,7588,8
1996-02-22,0.60014825,train,4552,6071,7588,8
1996-02-23,0.6018911249999999,train,4552,6071,7588,8
1996-02-24,0.60306325,train,4552,6071,7588,8
1996-02-25,0.604354125,train,4552,6071,7588,8
1996-02-26,0.6059988749999999,train,4552,6071,7588,8
1996-02-27,0.605937625,train,4552,6071,7588,8
1996-02-28,0.60552725,train,4552,6071,7588,8
1996-02-29,0.604363875,train,4552,6071,7588,8
1996-03-01,0.6034259999999999,train,4552,6071,7588,8
1996-03-02,0.605036875,train,4552,6071,7588,8
1996-03-03,0.605981,train,4552,6071,7588,8
1996-03-04,0.605608875,train,4552,6071,7588,8
1996-03-05,0.60639,train,4552,6071,7588,8
1996-03-06,0.608426875,train,4552,6071,7588,8
1996-03-07,0.6100741249999999,train,4552,6071,7588,8
1996-03-08,0.6072738749999999,train,4552,6071,7588,8
1996-03-09,0.60407075,train,4552,6071,7588,8
1996-03-10,0.602390875,train,4552,6071,7588,8
1996-03-11,0.60093525,train,4552,6071,7588,8
1996-03-12,0.6040035,train,4552,6071,7588,8
1996-03-13,0.6032087500000001,train,4552,6071,7588,8
1996-03-14,0.6009598749999999,train,4552,6071,7588,8
1996-03-15,0.6015237499999999,train,4552,6071,7588,8
1996-03-16,0.600577,train,4552,6071,7588,8
1996-03-17,0.60233625,train,4552,6071,7588,8
1996-03-18,0.6023016250000001,train,4552,6071,7588,8
1996-03-19,0.605935875,train,4552,6071,7588,8
1996-03-20,0.605711375,train,4552,6071,7588,8
1996-03-21,0.6069211250000001,train,4552,6071,7588,8
1996-03-22,0.6057795,train,4552,6071,7588,8
1996-03-23,0.607504625,train,4552,6071,7588,8
1996-03-24,0.607650625,train,4552,6071,7588,8
1996-03-25,0.6075559999999999,train,4552,6071,7588,8
1996-03-26,0.6062463750000001,train,4552,6071,7588,8
1996-03-27,0.607882125,train,4552,6071,7588,8
1996-03-28,0.608851375,train,4552,6071,7588,8
1996-03-29,0.6078263749999999,train,4552,6071,7588,8
1996-03-30,0.609159125,train,4552,6071,7588,8
1996-03-31,0.609526,train,4552,6071,7588,8
1996-04-01,0.61059975,train,4552,6071,7588,8
1996-04-02,0.611484625,train,4552,6071,7588,8
1996-04-03,0.6120221250000001,train,4552,6071,7588,8
1996-04-04,0.61333475,train,4552,6071,7588,8
1996-04-05,0.6154550000000001,train,4552,6071,7588,8
1996-04-06,0.61810075,train,4552,6071,7588,8
1996-04-07,0.6176825,train,4552,6071,7588,8
1996-04-08,0.6167918749999999,train,4552,6071,7588,8
1996-04-09,0.6159298750000001,train,4552,6071,7588,8
1996-04-10,0.61438025,train,4552,6071,7588,8
1996-04-11,0.6138865,train,4552,6071,7588,8
1996-04-12,0.6126223749999999,train,4552,6071,7588,8
1996-04-13,0.613589875,train,4552,6071,7588,8
1996-04-14,0.614628375,train,4552,6071,7588,8
1996-04-15,0.611087,train,4552,6071,7588,8
1996-04-16,0.609518625,train,4552,6071,7588,8
1996-04-17,0.6075146250000001,train,4552,6071,7588,8
1996-04-18,0.6077610000000001,train,4552,6071,7588,8
1996-04-19,0.602826375,train,4552,6071,7588,8
1996-04-20,0.602514875,train,4552,6071,7588,8
1996-04-21,0.604286625,train,4552,6071,7588,8
1996-04-22,0.6033675,train,4552,6071,7588,8
1996-04-23,0.602573375,train,4552,6071,7588,8
1996-04-24,0.603021,train,4552,6071,7588,8
1996-04-25,0.6019427500000001,train,4552,6071,7588,8
1996-04-26,0.604338,train,4552,6071,7588,8
1996-04-27,0.60352125,train,4552,6071,7588,8
1996-04-28,0.6057121249999999,train,4552,6071,7588,8
1996-04-29,0.6049193749999999,train,4552,6071,7588,8
1996-04-30,0.606417125,train,4552,6071,7588,8
1996-05-01,0.609154875,train,4552,6071,7588,8
1996-05-02,0.607954875,train,4552,6071,7588,8
1996-05-03,0.60464425,train,4552,6071,7588,8
1996-05-04,0.603222125,train,4552,6071,7588,8
1996-05-05,0.6043775,train,4552,6071,7588,8
1996-05-06,0.602895,train,4552,6071,7588,8
1996-05-07,0.6013627500000001,train,4552,6071,7588,8
1996-05-08,0.60242425,train,4552,6071,7588,8
1996-05-09,0.60132325,train,4552,6071,7588,8
1996-05-10,0.6032341250000001,train,4552,6071,7588,8
1996-05-11,0.6051407500000001,train,4552,6071,7588,8
1996-05-12,0.60246025,train,4552,6071,7588,8
1996-05-13,0.6007463749999999,train,4552,6071,7588,8
1996-05-14,0.60057775,train,4552,6071,7588,8
1996-05-15,0.602864125,train,4552,6071,7588,8
1996-05-16,0.600933875,train,4552,6071,7588,8
1996-05-17,0.600524125,train,4552,6071,7588,8
1996-05-18,0.5984687500000001,train,4552,6071,7588,8
1996-05-19,0.5976013750000001,train,4552,6071,7588,8
1996-05-20,0.5968793749999999,train,4552,6071,7588,8
1996-05-21,0.5956645,train,4552,6071,7588,8
1996-05-22,0.595494125,train,4552,6071,7588,8
1996-05-23,0.59686775,train,4552,6071,7588,8
1996-05-24,0.59795625,train,4552,6071,7588,8
1996-05-25,0.59654275,train,4552,6071,7588,8
1996-05-26,0.59437775,train,4552,6071,7588,8
1996-05-27,0.59686575,train,4552,6071,7588,8
1996-05-28,0.5989285,train,4552,6071,7588,8
1996-05-29,0.59968875,train,4552,6071,7588,8
1996-05-30,0.599297875,train,4552,6071,7588,8
1996-05-31,0.601855625,train,4552,6071,7588,8
1996-06-01,0.6006414999999999,train,4552,6071,7588,8
1996-06-02,0.601990625,train,4552,6071,7588,8
1996-06-03,0.6058137499999999,train,4552,6071,7588,8
1996-06-04,0.6075615,train,4552,6071,7588,8
1996-06-05,0.6080737499999999,train,4552,6071,7588,8
1996-06-06,0.61075675,train,4552,6071,7588,8
1996-06-07,0.60947825,train,4552,6071,7588,8
1996-06-08,0.6082365,train,4552,6071,7588,8
1996-06-09,0.6064145000000001,train,4552,6071,7588,8
1996-06-10,0.6083356249999999,train,4552,6071,7588,8
1996-06-11,0.6063051249999999,train,4552,6071,7588,8
1996-06-12,0.6065438750000001,train,4552,6071,7588,8
1996-06-13,0.605985375,train,4552,6071,7588,8
1996-06-14,0.6050226249999999,train,4552,6071,7588,8
1996-06-15,0.604479875,train,4552,6071,7588,8
1996-06-16,0.6050622499999999,train,4552,6071,7588,8
1996-06-17,0.6064235,train,4552,6071,7588,8
1996-06-18,0.60607125,train,4552,6071,7588,8
1996-06-19,0.603583125,train,4552,6071,7588,8
1996-06-20,0.6005548749999999,train,4552,6071,7588,8
1996-06-21,0.5974495,train,4552,6071,7588,8
1996-06-22,0.595841375,train,4552,6071,7588,8
1996-06-23,0.597598625,train,4552,6071,7588,8
1996-06-24,0.5974201250000001,train,4552,6071,7588,8
1996-06-25,0.6021198750000001,train,4552,6071,7588,8
1996-06-26,0.601734,train,4552,6071,7588,8
1996-06-27,0.6043883750000001,train,4552,6071,7588,8
1996-06-28,0.603106875,train,4552,6071,7588,8
1996-06-29,0.603876625,train,4552,6071,7588,8
1996-06-30,0.6061534999999999,train,4552,6071,7588,8
1996-07-01,0.6094483749999999,train,4552,6071,7588,8
1996-07-02,0.606239875,train,4552,6071,7588,8
1996-07-03,0.6069275,train,4552,6071,7588,8
1996-07-04,0.6053161249999999,train,4552,6071,7588,8
1996-07-05,0.6042169999999999,train,4552,6071,7588,8
1996-07-06,0.60539475,train,4552,6071,7588,8
1996-07-07,0.605512125,train,4552,6071,7588,8
1996-07-08,0.6038476250000001,train,4552,6071,7588,8
1996-07-09,0.60688875,train,4552,6071,7588,8
1996-07-10,0.60804475,train,4552,6071,7588,8
1996-07-11,0.6057865,train,4552,6071,7588,8
1996-07-12,0.607868,train,4552,6071,7588,8
1996-07-13,0.6078,train,4552,6071,7588,8
1996-07-14,0.60884025,train,4552,6071,7588,8
1996-07-15,0.6094664999999999,train,4552,6071,7588,8
1996-07-16,0.6101427499999998,train,4552,6071,7588,8
1996-07-17,0.6119712500000001,train,4552,6071,7588,8
1996-07-18,0.6143705,train,4552,6071,7588,8
1996-07-19,0.6149494999999999,train,4552,6071,7588,8
1996-07-20,0.6146126249999999,train,4552,6071,7588,8
1996-07-21,0.613842375,train,4552,6071,7588,8
1996-07-22,0.61131475,train,4552,6071,7588,8
1996-07-23,0.613196,train,4552,6071,7588,8
1996-07-24,0.611086625,train,4552,6071,7588,8
1996-07-25,0.61236075,train,4552,6071,7588,8
1996-07-26,0.614377,train,4552,6071,7588,8
1996-07-27,0.612991125,train,4552,6071,7588,8
1996-07-28,0.61400875,train,4552,6071,7588,8
1996-07-29,0.612442375,train,4552,6071,7588,8
1996-07-30,0.6151,train,4552,6071,7588,8
1996-07-31,0.6123513749999999,train,4552,6071,7588,8
1996-08-01,0.613454125,train,4552,6071,7588,8
1996-08-02,0.6111986250000001,train,4552,6071,7588,8
1996-08-03,0.608140125,train,4552,6071,7588,8
1996-08-04,0.6077241250000001,train,4552,6071,7588,8
1996-08-05,0.6068884999999999,train,4552,6071,7588,8
1996-08-06,0.607050875,train,4552,6071,7588,8
1996-08-07,0.607534125,train,4552,6071,7588,8
1996-08-08,0.60753925,train,4552,6071,7588,8
1996-08-09,0.60684375,train,4552,6071,7588,8
1996-08-10,0.603424375,train,4552,6071,7588,8
1996-08-11,0.6021883750000001,train,4552,6071,7588,8
1996-08-12,0.60285225,train,4552,6071,7588,8
1996-08-13,0.6041795000000001,train,4552,6071,7588,8
1996-08-14,0.6037211250000001,train,4552,6071,7588,8
1996-08-15,0.6059223750000001,train,4552,6071,7588,8
1996-08-16,0.6037678750000001,train,4552,6071,7588,8
1996-08-17,0.604567375,train,4552,6071,7588,8
1996-08-18,0.60318375,train,4552,6071,7588,8
1996-08-19,0.60274875,train,4552,6071,7588,8
1996-08-20,0.60345975,train,4552,6071,7588,8
1996-08-21,0.603040375,train,4552,6071,7588,8
1996-08-22,0.600114375,train,4552,6071,7588,8
1996-08-23,0.601546375,train,4552,6071,7588,8
1996-08-24,0.5993243749999999,train,4552,6071,7588,8
1996-08-25,0.59826325,train,4552,6071,7588,8
1996-08-26,0.596929,train,4552,6071,7588,8
1996-08-27,0.596752625,train,4552,6071,7588,8
1996-08-28,0.5955573749999999,train,4552,6071,7588,8
1996-08-29,0.5960070000000001,train,4552,6071,7588,8
1996-08-30,0.6011008749999999,train,4552,6071,7588,8
1996-08-31,0.6011705,train,4552,6071,7588,8
1996-09-01,0.6017097499999999,train,4552,6071,7588,8
1996-09-02,0.601507125,train,4552,6071,7588,8
1996-09-03,0.599006875,train,4552,6071,7588,8
1996-09-04,0.597893625,train,4552,6071,7588,8
1996-09-05,0.5964156249999999,train,4552,6071,7588,8
1996-09-06,0.595817625,train,4552,6071,7588,8
1996-09-07,0.600326375,train,4552,6071,7588,8
1996-09-08,0.59878325,train,4552,6071,7588,8
1996-09-09,0.5980688749999999,train,4552,6071,7588,8
1996-09-10,0.6005485000000002,train,4552,6071,7588,8
1996-09-11,0.60004525,train,4552,6071,7588,8
1996-09-12,0.6023282499999999,train,4552,6071,7588,8
1996-09-13,0.60190875,train,4552,6071,7588,8
1996-09-14,0.604264125,train,4552,6071,7588,8
1996-09-15,0.6038965000000001,train,4552,6071,7588,8
1996-09-16,0.6059835,train,4552,6071,7588,8
1996-09-17,0.6097724999999999,train,4552,6071,7588,8
1996-09-18,0.6103335000000001,train,4552,6071,7588,8
1996-09-19,0.609703,train,4552,6071,7588,8
1996-09-20,0.608591375,train,4552,6071,7588,8
1996-09-21,0.6083036249999999,train,4552,6071,7588,8
1996-09-22,0.6100855000000001,train,4552,6071,7588,8
1996-09-23,0.609715625,train,4552,6071,7588,8
1996-09-24,0.612251625,train,4552,6071,7588,8
1996-09-25,0.6084898750000001,train,4552,6071,7588,8
1996-09-26,0.606793125,train,4552,6071,7588,8
1996-09-27,0.607970375,train,4552,6071,7588,8
1996-09-28,0.608284875,train,4552,6071,7588,8
1996-09-29,0.6099829999999999,train,4552,6071,7588,8
1996-09-30,0.609231375,train,4552,6071,7588,8
1996-10-01,0.6066278749999999,train,4552,6071,7588,8
1996-10-02,0.6064636250000002,train,4552,6071,7588,8
1996-10-03,0.604174625,train,4552,6071,7588,8
1996-10-04,0.6036911249999999,train,4552,6071,7588,8
1996-10-05,0.5933275,train,4552,6071,7588,8
1996-10-06,0.5957680000000001,train,4552,6071,7588,8
1996-10-07,0.5939265,train,4552,6071,7588,8
1996-10-08,0.593714125,train,4552,6071,7588,8
1996-10-09,0.596013625,train,4552,6071,7588,8
1996-10-10,0.5921179999999999,train,4552,6071,7588,8
1996-10-11,0.5926275,train,4552,6071,7588,8
1996-10-12,0.59529675,train,4552,6071,7588,8
1996-10-13,0.5960372500000001,train,4552,6071,7588,8
1996-10-14,0.5946385,train,4552,6071,7588,8
1996-10-15,0.591824375,train,4552,6071,7588,8
1996-10-16,0.5900765,train,4552,6071,7588,8
1996-10-17,0.591417,train,4552,6071,7588,8
1996-10-18,0.59297925,train,4552,6071,7588,8
1996-10-19,0.5937343749999999,train,4552,6071,7588,8
1996-10-20,0.5924122500000001,train,4552,6071,7588,8
1996-10-21,0.592006125,train,4552,6071,7588,8
1996-10-22,0.595076625,train,4552,6071,7588,8
1996-10-23,0.5913444999999999,train,4552,6071,7588,8
1996-10-24,0.58885925,train,4552,6071,7588,8
1996-10-25,0.5888053750000001,train,4552,6071,7588,8
1996-10-26,0.5868530000000001,train,4552,6071,7588,8
1996-10-27,0.586594,train,4552,6071,7588,8
1996-10-28,0.584303875,train,4552,6071,7588,8
1996-10-29,0.58697975,train,4552,6071,7588,8
1996-10-30,0.583892875,train,4552,6071,7588,8
1996-10-31,0.583214625,train,4552,6071,7588,8
1996-11-01,0.581593,train,4552,6071,7588,8
1996-11-02,0.582453125,train,4552,6071,7588,8
1996-11-03,0.586033875,train,4552,6071,7588,8
1996-11-04,0.5859176250000001,train,4552,6071,7588,8
1996-11-05,0.58602975,train,4552,6071,7588,8
1996-11-06,0.584778875,train,4552,6071,7588,8
1996-11-07,0.583134875,train,4552,6071,7588,8
1996-11-08,0.5821744999999999,train,4552,6071,7588,8
1996-11-09,0.5821272500000001,train,4552,6071,7588,8
1996-11-10,0.5821746250000001,train,4552,6071,7588,8
1996-11-11,0.582896625,train,4552,6071,7588,8
1996-11-12,0.581643875,train,4552,6071,7588,8
1996-11-13,0.582312375,train,4552,6071,7588,8
1996-11-14,0.5863275,train,4552,6071,7588,8
1996-11-15,0.5888586250000001,train,4552,6071,7588,8
1996-11-16,0.5888005,train,4552,6071,7588,8
1996-11-17,0.587323,train,4552,6071,7588,8
1996-11-18,0.587246,train,4552,6071,7588,8
1996-11-19,0.5865468749999999,train,4552,6071,7588,8
1996-11-20,0.587700625,train,4552,6071,7588,8
1996-11-21,0.5876916249999999,train,4552,6071,7588,8
1996-11-22,0.5887906249999999,train,4552,6071,7588,8
1996-11-23,0.5883935,train,4552,6071,7588,8
1996-11-24,0.585612,train,4552,6071,7588,8
1996-11-25,0.585373125,train,4552,6071,7588,8
1996-11-26,0.58527675,train,4552,6071,7588,8
1996-11-27,0.58527675,train,4552,6071,7588,8
1996-11-28,0.586238875,train,4552,6071,7588,8
1996-11-29,0.585069375,train,4552,6071,7588,8
1996-11-30,0.5851396249999999,train,4552,6071,7588,8
1996-12-01,0.5833855,train,4552,6071,7588,8
1996-12-02,0.584114625,train,4552,6071,7588,8
1996-12-03,0.583060375,train,4552,6071,7588,8
1996-12-04,0.582767,train,4552,6071,7588,8
1996-12-05,0.582612875,train,4552,6071,7588,8
1996-12-06,0.58195925,train,4552,6071,7588,8
1996-12-07,0.579134375,train,4552,6071,7588,8
1996-12-08,0.5783965,train,4552,6071,7588,8
1996-12-09,0.57666975,train,4552,6071,7588,8
1996-12-10,0.57404475,train,4552,6071,7588,8
1996-12-11,0.575627,train,4552,6071,7588,8
1996-12-12,0.5761913750000001,train,4552,6071,7588,8
1996-12-13,0.574200625,train,4552,6071,7588,8
1996-12-14,0.5711373750000001,train,4552,6071,7588,8
1996-12-15,0.570549,train,4552,6071,7588,8
1996-12-16,0.569800875,train,4552,6071,7588,8
1996-12-17,0.56870525,train,4552,6071,7588,8
1996-12-18,0.5652200000000001,train,4552,6071,7588,8
1996-12-19,0.5652200000000001,train,4552,6071,7588,8
1996-12-20,0.5673336250000001,train,4552,6071,7588,8
1996-12-21,0.5639412500000001,train,4552,6071,7588,8
1996-12-22,0.56127925,train,4552,6071,7588,8
1996-12-23,0.5580706249999999,train,4552,6071,7588,8
1996-12-24,0.557533,train,4552,6071,7588,8
1996-12-25,0.558950125,train,4552,6071,7588,8
1996-12-26,0.5595593750000001,train,4552,6071,7588,8
1996-12-27,0.5562471250000001,train,4552,6071,7588,8
1996-12-28,0.555559,train,4552,6071,7588,8
1996-12-29,0.5570775,train,4552,6071,7588,8
1996-12-30,0.5633527500000001,train,4552,6071,7588,8
1996-12-31,0.563456,train,4552,6071,7588,8
1997-01-01,0.5617301250000001,train,4552,6071,7588,8
1997-01-02,0.562023375,train,4552,6071,7588,8
1997-01-03,0.5625644999999999,train,4552,6071,7588,8
1997-01-04,0.5694031249999999,train,4552,6071,7588,8
1997-01-05,0.5690573750000001,train,4552,6071,7588,8
1997-01-06,0.5727862499999999,train,4552,6071,7588,8
1997-01-07,0.5722978750000001,train,4552,6071,7588,8
1997-01-08,0.5700345,train,4552,6071,7588,8
1997-01-09,0.5708005,train,4552,6071,7588,8
1997-01-10,0.572727625,train,4552,6071,7588,8
1997-01-11,0.573914125,train,4552,6071,7588,8
1997-01-12,0.5717776250000001,train,4552,6071,7588,8
1997-01-13,0.5746378750000001,train,4552,6071,7588,8
1997-01-14,0.5746751250000001,train,4552,6071,7588,8
1997-01-15,0.5742848749999999,train,4552,6071,7588,8
1997-01-16,0.5732415000000001,train,4552,6071,7588,8
1997-01-17,0.571512125,train,4552,6071,7588,8
1997-01-18,0.5701750000000001,train,4552,6071,7588,8
1997-01-19,0.5677584999999998,train,4552,6071,7588,8
1997-01-20,0.569887375,train,4552,6071,7588,8
1997-01-21,0.57068025,train,4552,6071,7588,8
1997-01-22,0.5711281250000001,train,4552,6071,7588,8
1997-01-23,0.5725732499999999,train,4552,6071,7588,8
1997-01-24,0.57177375,train,4552,6071,7588,8
1997-01-25,0.5711925,train,4552,6071,7588,8
1997-01-26,0.570668375,train,4552,6071,7588,8
1997-01-27,0.568754125,train,4552,6071,7588,8
1997-01-28,0.5681556249999999,train,4552,6071,7588,8
1997-01-29,0.5714251249999999,train,4552,6071,7588,8
1997-01-30,0.570109125,train,4552,6071,7588,8
1997-01-31,0.5698394999999999,train,4552,6071,7588,8
1997-02-01,0.567064,train,4552,6071,7588,8
1997-02-02,0.566658375,train,4552,6071,7588,8
1997-02-03,0.565586,train,4552,6071,7588,8
1997-02-04,0.5646758749999999,train,4552,6071,7588,8
1997-02-05,0.563918125,train,4552,6071,7588,8
1997-02-06,0.5630753749999999,train,4552,6071,7588,8
1997-02-07,0.56843025,train,4552,6071,7588,8
1997-02-08,0.5684720000000001,train,4552,6071,7588,8
1997-02-09,0.5686954999999999,train,4552,6071,7588,8
1997-02-10,0.57011675,train,4552,6071,7588,8
1997-02-11,0.5702665000000001,train,4552,6071,7588,8
1997-02-12,0.5672866249999999,train,4552,6071,7588,8
1997-02-13,0.5642262500000002,train,4552,6071,7588,8
1997-02-14,0.563618375,train,4552,6071,7588,8
1997-02-15,0.5631025000000001,train,4552,6071,7588,8
1997-02-16,0.5636031250000001,train,4552,6071,7588,8
1997-02-17,0.56268925,train,4552,6071,7588,8
1997-02-18,0.5637442500000001,train,4552,6071,7588,8
1997-02-19,0.564554125,train,4552,6071,7588,8
1997-02-20,0.562762625,train,4552,6071,7588,8
1997-02-21,0.562753375,train,4552,6071,7588,8
1997-02-22,0.56442625,train,4552,6071,7588,8
1997-02-23,0.5623456250000001,train,4552,6071,7588,8
1997-02-24,0.56328625,train,4552,6071,7588,8
1997-02-25,0.5641222499999999,train,4552,6071,7588,8
1997-02-26,0.5646163750000001,train,4552,6071,7588,8
1997-02-27,0.564867875,train,4552,6071,7588,8
1997-02-28,0.5628983750000001,train,4552,6071,7588,8
1997-03-01,0.5617355,train,4552,6071,7588,8
1997-03-02,0.5548626249999999,train,4552,6071,7588,8
1997-03-03,0.55637325,train,4552,6071,7588,8
1997-03-04,0.5563817500000001,train,4552,6071,7588,8
1997-03-05,0.556036625,train,4552,6071,7588,8
1997-03-06,0.5544479999999999,train,4552,6071,7588,8
1997-03-07,0.54991975,train,4552,6071,7588,8
1997-03-08,0.55366075,train,4552,6071,7588,8
1997-03-09,0.55105925,train,4552,6071,7588,8
1997-03-10,0.5550915,train,4552,6071,7588,8
1997-03-11,0.5525125,train,4552,6071,7588,8
1997-03-12,0.5495055,train,4552,6071,7588,8
1997-03-13,0.5430963750000001,train,4552,6071,7588,8
1997-03-14,0.544111375,train,4552,6071,7588,8
1997-03-15,0.5415633750000001,train,4552,6071,7588,8
1997-03-16,0.54190025,train,4552,6071,7588,8
1997-03-17,0.5416745000000001,train,4552,6071,7588,8
